t,__msgtype__,fluid_pressure,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,variance
1761037147.3904848,sensor_msgs/msg/FluidPressure,18216.39713679357,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,390451210,1761037147,400.0
1761037147.4549487,sensor_msgs/msg/FluidPressure,18204.128781849307,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454928802,1761037147,400.0
1761037147.5192356,sensor_msgs/msg/FluidPressure,18216.471328853087,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,519200611,1761037147,400.0
1761037147.5803766,sensor_msgs/msg/FluidPressure,18200.351675266986,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580351695,1761037147,400.0
1761037147.6415339,sensor_msgs/msg/FluidPressure,18229.23175785074,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641502120,1761037147,400.0
1761037147.702722,sensor_msgs/msg/FluidPressure,18217.55013838172,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,702705873,1761037147,400.0
1761037147.7672744,sensor_msgs/msg/FluidPressure,18221.616551441497,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,767230863,1761037147,400.0
1761037147.831584,sensor_msgs/msg/FluidPressure,18214.877436092276,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,831562959,1761037147,400.0
1761037147.8925989,sensor_msgs/msg/FluidPressure,18200.792066924616,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,892554059,1761037147,400.0
1761037147.9537716,sensor_msgs/msg/FluidPressure,18217.028231529843,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,953753612,1761037147,400.0
1761037148.0183113,sensor_msgs/msg/FluidPressure,18204.751818939938,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,18284573,1761037148,400.0
1761037148.0795271,sensor_msgs/msg/FluidPressure,18201.74369903544,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,79491749,1761037148,400.0
1761037148.1406186,sensor_msgs/msg/FluidPressure,18221.85649290469,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,140581768,1761037148,400.0
1761037148.205079,sensor_msgs/msg/FluidPressure,18205.125251459456,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,205048003,1761037148,400.0
1761037148.2662342,sensor_msgs/msg/FluidPressure,18214.850364899325,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,266210260,1761037148,400.0
1761037148.3308747,sensor_msgs/msg/FluidPressure,18200.33372644989,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,330844510,1761037148,400.0
1761037148.3920233,sensor_msgs/msg/FluidPressure,18207.542919404368,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,391989647,1761037148,400.0
1761037148.4530704,sensor_msgs/msg/FluidPressure,18225.065761856134,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,453058967,1761037148,400.0
1761037148.5176194,sensor_msgs/msg/FluidPressure,18200.748827657324,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,517600690,1761037148,400.0
1761037148.5822291,sensor_msgs/msg/FluidPressure,18203.519992434933,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,582205371,1761037148,400.0
1761037148.640018,sensor_msgs/msg/FluidPressure,18224.834167240377,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,639955883,1761037148,400.0
1761037148.7045455,sensor_msgs/msg/FluidPressure,18214.205273337862,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,704504595,1761037148,400.0
1761037148.7689955,sensor_msgs/msg/FluidPressure,18219.56284311626,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,768941282,1761037148,400.0
1761037148.829908,sensor_msgs/msg/FluidPressure,18189.65085279657,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,829879146,1761037148,400.0
1761037148.8908439,sensor_msgs/msg/FluidPressure,18212.045964200213,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,890814941,1761037148,400.0
1761037148.9553175,sensor_msgs/msg/FluidPressure,18180.941645446932,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,955298205,1761037148,400.0
1761037149.0164676,sensor_msgs/msg/FluidPressure,18197.738444512506,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16431014,1761037149,400.0
1761037149.0810957,sensor_msgs/msg/FluidPressure,18202.890901559746,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,81071697,1761037149,400.0
1761037149.142131,sensor_msgs/msg/FluidPressure,18162.289075336445,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,142097261,1761037149,400.0
1761037149.2031608,sensor_msgs/msg/FluidPressure,18190.585610543476,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203133225,1761037149,400.0
1761037149.2675552,sensor_msgs/msg/FluidPressure,18213.023652394844,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,267500757,1761037149,400.0
1761037149.332014,sensor_msgs/msg/FluidPressure,18219.501022894987,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,331990604,1761037149,400.0
1761037149.3895895,sensor_msgs/msg/FluidPressure,18161.957880739257,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,389567335,1761037149,400.0
1761037149.4539468,sensor_msgs/msg/FluidPressure,18168.301888597605,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,453932007,1761037149,400.0
1761037149.5182645,sensor_msgs/msg/FluidPressure,18190.531922323968,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,518244140,1761037149,400.0
1761037149.5792887,sensor_msgs/msg/FluidPressure,18199.51208589393,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,579265895,1761037149,400.0
1761037149.6402574,sensor_msgs/msg/FluidPressure,18167.08463314068,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,640224392,1761037149,400.0
1761037149.7048206,sensor_msgs/msg/FluidPressure,18126.235878657215,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,704788357,1761037149,400.0
1761037149.7657955,sensor_msgs/msg/FluidPressure,18173.434987020653,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,765759283,1761037149,400.0
1761037149.8303506,sensor_msgs/msg/FluidPressure,18122.513331392398,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,830319838,1761037149,400.0
1761037149.8914123,sensor_msgs/msg/FluidPressure,18133.200369868504,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,891374752,1761037149,400.0
1761037149.9524248,sensor_msgs/msg/FluidPressure,18120.818693792167,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,952406416,1761037149,400.0
1761037150.0168393,sensor_msgs/msg/FluidPressure,18087.840555893934,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16802647,1761037150,400.0
1761037150.0815368,sensor_msgs/msg/FluidPressure,18066.21319164071,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,81494451,1761037150,400.0
1761037150.139306,sensor_msgs/msg/FluidPressure,18073.90453261455,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,139272588,1761037150,400.0
1761037150.2039716,sensor_msgs/msg/FluidPressure,18017.599417295613,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203934003,1761037150,400.0
1761037150.268458,sensor_msgs/msg/FluidPressure,17989.538324171703,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,268420143,1761037150,400.0
1761037150.3295972,sensor_msgs/msg/FluidPressure,17984.477054711562,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329569047,1761037150,400.0
1761037150.3906178,sensor_msgs/msg/FluidPressure,17917.592442672594,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,390590754,1761037150,400.0
1761037150.4551725,sensor_msgs/msg/FluidPressure,17881.894843312817,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,455151572,1761037150,400.0
1761037150.5163052,sensor_msgs/msg/FluidPressure,17847.840973602237,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,516258467,1761037150,400.0
1761037150.5810606,sensor_msgs/msg/FluidPressure,17821.961714945683,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,581032418,1761037150,400.0
1761037150.6422553,sensor_msgs/msg/FluidPressure,17809.277320216843,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,642214109,1761037150,400.0
1761037150.7035396,sensor_msgs/msg/FluidPressure,17766.881369921754,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,703509678,1761037150,400.0
1761037150.7681615,sensor_msgs/msg/FluidPressure,17736.538047696195,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,768093575,1761037150,400.0
1761037150.8293235,sensor_msgs/msg/FluidPressure,17767.03874098624,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,829303046,1761037150,400.0
1761037150.8903115,sensor_msgs/msg/FluidPressure,17747.64032777858,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,890272765,1761037150,400.0
1761037150.955,sensor_msgs/msg/FluidPressure,17724.88556899634,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,954963349,1761037150,400.0
1761037151.0160937,sensor_msgs/msg/FluidPressure,17720.653302579518,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16057455,1761037151,400.0
1761037151.0807617,sensor_msgs/msg/FluidPressure,17731.402775506358,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,80740282,1761037151,400.0
1761037151.1419175,sensor_msgs/msg/FluidPressure,17745.83419715734,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,141879278,1761037151,400.0
1761037151.2031617,sensor_msgs/msg/FluidPressure,17736.446936168137,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203128891,1761037151,400.0
1761037151.2677722,sensor_msgs/msg/FluidPressure,17764.23811377629,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,267720041,1761037151,400.0
1761037151.3296196,sensor_msgs/msg/FluidPressure,17768.272419565033,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329013922,1761037151,400.0
1761037151.3902059,sensor_msgs/msg/FluidPressure,17816.903773654274,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,390176307,1761037151,400.0
1761037151.454796,sensor_msgs/msg/FluidPressure,17828.811804958375,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454775347,1761037151,400.0
1761037151.5159783,sensor_msgs/msg/FluidPressure,17848.436343633846,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,515946142,1761037151,400.0
1761037151.580649,sensor_msgs/msg/FluidPressure,17868.71018304326,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580614930,1761037151,400.0
1761037151.6419048,sensor_msgs/msg/FluidPressure,17893.829670028575,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641806735,1761037151,400.0
1761037151.7030919,sensor_msgs/msg/FluidPressure,17899.301378636996,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,703049448,1761037151,400.0
1761037151.767661,sensor_msgs/msg/FluidPressure,17922.652692984266,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,767588189,1761037151,400.0
1761037151.8322918,sensor_msgs/msg/FluidPressure,17929.721892178866,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,832165270,1761037151,400.0
1761037151.8898425,sensor_msgs/msg/FluidPressure,17917.024525383134,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,889803814,1761037151,400.0
1761037151.9543495,sensor_msgs/msg/FluidPressure,18003.8883677498,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,954306177,1761037151,400.0
1761037152.0155287,sensor_msgs/msg/FluidPressure,18007.380255363005,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,15493643,1761037152,400.0
1761037152.0801883,sensor_msgs/msg/FluidPressure,17965.818802752572,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,80140544,1761037152,400.0
1761037152.1412969,sensor_msgs/msg/FluidPressure,18017.420209078562,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,141236575,1761037152,400.0
1761037152.2022688,sensor_msgs/msg/FluidPressure,18075.54781669945,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,202234109,1761037152,400.0
1761037152.2666168,sensor_msgs/msg/FluidPressure,18039.80472475284,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,266556001,1761037152,400.0
1761037152.3310933,sensor_msgs/msg/FluidPressure,18053.817519724456,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,331072896,1761037152,400.0
1761037152.3920703,sensor_msgs/msg/FluidPressure,18128.461709446732,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,392046571,1761037152,400.0
1761037152.45327,sensor_msgs/msg/FluidPressure,18110.687983359552,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,453240129,1761037152,400.0
1761037152.5175927,sensor_msgs/msg/FluidPressure,18144.50186407309,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,517549991,1761037152,400.0
1761037152.582053,sensor_msgs/msg/FluidPressure,18144.47016728451,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,582032408,1761037152,400.0
1761037152.6395912,sensor_msgs/msg/FluidPressure,18139.446219033674,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,639571978,1761037152,400.0
1761037152.7041035,sensor_msgs/msg/FluidPressure,18182.51156215795,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,704064594,1761037152,400.0
1761037152.7686396,sensor_msgs/msg/FluidPressure,18169.837393440663,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,768568340,1761037152,400.0
1761037152.8299186,sensor_msgs/msg/FluidPressure,18173.099000711765,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,829889664,1761037152,400.0
1761037152.8908613,sensor_msgs/msg/FluidPressure,18195.229788468612,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,890786921,1761037152,400.0
1761037152.9553187,sensor_msgs/msg/FluidPressure,18220.046680644722,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,955266958,1761037152,400.0
1761037153.016392,sensor_msgs/msg/FluidPressure,18259.74283775407,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16334500,1761037153,400.0
1761037153.0808084,sensor_msgs/msg/FluidPressure,18274.154923830025,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,80780571,1761037153,400.0
1761037153.141885,sensor_msgs/msg/FluidPressure,18274.876239529553,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,141845246,1761037153,400.0
1761037153.2030861,sensor_msgs/msg/FluidPressure,18256.985465527374,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203055735,1761037153,400.0
1761037153.2677257,sensor_msgs/msg/FluidPressure,18249.04664200376,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,267639282,1761037153,400.0
1761037153.3289495,sensor_msgs/msg/FluidPressure,18299.375044932414,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,328915339,1761037153,400.0
1761037153.390195,sensor_msgs/msg/FluidPressure,18310.460152912678,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,390155078,1761037153,400.0
1761037153.454843,sensor_msgs/msg/FluidPressure,18324.34433793586,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454818952,1761037153,400.0
1761037153.516021,sensor_msgs/msg/FluidPressure,18341.33345250976,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,515961494,1761037153,400.0
1761037153.580506,sensor_msgs/msg/FluidPressure,18363.74478612227,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580451393,1761037153,400.0
1761037153.6416235,sensor_msgs/msg/FluidPressure,18350.048654816703,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641583135,1761037153,400.0
1761037153.7028751,sensor_msgs/msg/FluidPressure,18343.091457967086,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,702840833,1761037153,400.0
1761037153.7674668,sensor_msgs/msg/FluidPressure,18411.941783365914,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,767369751,1761037153,400.0
1761037153.8296995,sensor_msgs/msg/FluidPressure,18389.618653009416,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,828727296,1761037153,400.0
1761037153.8897178,sensor_msgs/msg/FluidPressure,18424.847473124293,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,889677334,1761037153,400.0
1761037153.9543536,sensor_msgs/msg/FluidPressure,18413.63336122486,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,954320589,1761037153,400.0
1761037154.0155847,sensor_msgs/msg/FluidPressure,18407.086106819865,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,15539109,1761037154,400.0
1761037154.0802486,sensor_msgs/msg/FluidPressure,18377.194765470675,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,80219835,1761037154,400.0
1761037154.1416264,sensor_msgs/msg/FluidPressure,18391.05363823658,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,141417868,1761037154,400.0
1761037154.2025661,sensor_msgs/msg/FluidPressure,18373.426480099683,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,202538594,1761037154,400.0
1761037154.2668974,sensor_msgs/msg/FluidPressure,18381.70763518387,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,266873422,1761037154,400.0
1761037154.331349,sensor_msgs/msg/FluidPressure,18382.28009051233,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,331331525,1761037154,400.0
1761037154.3889441,sensor_msgs/msg/FluidPressure,18369.062602971226,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,388884341,1761037154,400.0
1761037154.4534242,sensor_msgs/msg/FluidPressure,18382.617215257436,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,453379653,1761037154,400.0
1761037154.51781,sensor_msgs/msg/FluidPressure,18352.232519753583,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,517776568,1761037154,400.0
1761037154.5789316,sensor_msgs/msg/FluidPressure,18380.643791161092,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,578891514,1761037154,400.0
1761037154.6400542,sensor_msgs/msg/FluidPressure,18376.48451473984,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,640017439,1761037154,400.0
1761037154.7049813,sensor_msgs/msg/FluidPressure,18285.539290852816,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,704888029,1761037154,400.0
1761037154.765906,sensor_msgs/msg/FluidPressure,18305.110847641117,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,765874549,1761037154,400.0
1761037154.8304036,sensor_msgs/msg/FluidPressure,18318.741682609838,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,830381151,1761037154,400.0
1761037154.8912983,sensor_msgs/msg/FluidPressure,18277.098397879206,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,891269764,1761037154,400.0
1761037154.9523346,sensor_msgs/msg/FluidPressure,18237.684815739038,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,952297233,1761037154,400.0
1761037155.0166864,sensor_msgs/msg/FluidPressure,18257.15214468406,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16627051,1761037155,400.0
1761037155.0810378,sensor_msgs/msg/FluidPressure,18167.157936688047,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,81009550,1761037155,400.0
1761037155.1386795,sensor_msgs/msg/FluidPressure,18185.46572342315,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,138649916,1761037155,400.0
1761037155.2032163,sensor_msgs/msg/FluidPressure,18151.4002002997,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203172290,1761037155,400.0
1761037155.2677693,sensor_msgs/msg/FluidPressure,18201.407504375784,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,267715593,1761037155,400.0
1761037155.3290374,sensor_msgs/msg/FluidPressure,18203.62593579891,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329017246,1761037155,400.0
1761037155.3901844,sensor_msgs/msg/FluidPressure,18211.898209096747,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,390158374,1761037155,400.0
1761037155.4547396,sensor_msgs/msg/FluidPressure,18176.84345167365,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454720456,1761037155,400.0
1761037155.515973,sensor_msgs/msg/FluidPressure,18190.972920528304,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,515910752,1761037155,400.0
1761037155.5806262,sensor_msgs/msg/FluidPressure,18199.178984822644,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580604771,1761037155,400.0
1761037155.6418452,sensor_msgs/msg/FluidPressure,18182.904972933982,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641820916,1761037155,400.0
1761037155.7030892,sensor_msgs/msg/FluidPressure,18196.090560462628,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,703026832,1761037155,400.0
1761037155.7676442,sensor_msgs/msg/FluidPressure,18217.791012011312,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,767570786,1761037155,400.0
1761037155.828971,sensor_msgs/msg/FluidPressure,18246.415528132435,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,828599157,1761037155,400.0
1761037155.8930569,sensor_msgs/msg/FluidPressure,18148.944641049045,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,893001635,1761037155,400.0
1761037155.9542835,sensor_msgs/msg/FluidPressure,18197.068292596916,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,954250610,1761037155,400.0
1761037156.0153563,sensor_msgs/msg/FluidPressure,18200.357544534014,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,15301191,1761037156,400.0
1761037156.0798404,sensor_msgs/msg/FluidPressure,18156.80302063021,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,79808069,1761037156,400.0
1761037156.144312,sensor_msgs/msg/FluidPressure,18154.50849218483,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,144266238,1761037156,400.0
1761037156.2020729,sensor_msgs/msg/FluidPressure,18170.04251254676,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,202041531,1761037156,400.0
1761037156.2666342,sensor_msgs/msg/FluidPressure,18176.421498025076,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,266596707,1761037156,400.0
1761037156.3312714,sensor_msgs/msg/FluidPressure,18170.78418340302,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,331247290,1761037156,400.0
1761037156.3923016,sensor_msgs/msg/FluidPressure,18181.0477161146,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,392281585,1761037156,400.0
1761037156.4533672,sensor_msgs/msg/FluidPressure,18182.357087843302,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,453318019,1761037156,400.0
1761037156.51769,sensor_msgs/msg/FluidPressure,18143.364442559498,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,517645073,1761037156,400.0
1761037156.578763,sensor_msgs/msg/FluidPressure,18133.468473065044,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,578744155,1761037156,400.0
1761037156.6436062,sensor_msgs/msg/FluidPressure,18153.81195415039,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,643061719,1761037156,400.0
1761037156.7043297,sensor_msgs/msg/FluidPressure,18150.30269281891,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,704293916,1761037156,400.0
1761037156.765453,sensor_msgs/msg/FluidPressure,18155.565479316614,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,765373129,1761037156,400.0
1761037156.8301055,sensor_msgs/msg/FluidPressure,18148.181911127936,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,830081980,1761037156,400.0
1761037156.8958638,sensor_msgs/msg/FluidPressure,18177.64647764483,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,894647486,1761037156,400.0
1761037156.9526248,sensor_msgs/msg/FluidPressure,18169.250956438824,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,952600883,1761037156,400.0
1761037157.0171742,sensor_msgs/msg/FluidPressure,18190.51863245103,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,17134061,1761037157,400.0
1761037157.0784495,sensor_msgs/msg/FluidPressure,18182.142113371057,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,78412010,1761037157,400.0
1761037157.143015,sensor_msgs/msg/FluidPressure,18211.096494083835,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,142968839,1761037157,400.0
1761037157.204209,sensor_msgs/msg/FluidPressure,18189.518669670844,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,204184649,1761037157,400.0
1761037157.2653499,sensor_msgs/msg/FluidPressure,18223.53952790693,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,265302394,1761037157,400.0
1761037157.3300757,sensor_msgs/msg/FluidPressure,18192.32980214203,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,330056257,1761037157,400.0
1761037157.395724,sensor_msgs/msg/FluidPressure,18224.599208412787,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,394619125,1761037157,400.0
1761037157.4525049,sensor_msgs/msg/FluidPressure,18208.135968023325,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,452471429,1761037157,400.0
1761037157.5169702,sensor_msgs/msg/FluidPressure,18252.755407688775,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,516929551,1761037157,400.0
1761037157.581486,sensor_msgs/msg/FluidPressure,18229.262499707813,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,581460151,1761037157,400.0
