t,__msgtype__,altitude,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,velocity.__msgtype__,velocity.x,velocity.y,velocity.z
1761035261.639582,stonefish_ros2/msg/DVL,0.4416040059221042,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,639520630,1761035261,geometry_msgs/msg/Vector3,-0.028295167577050195,-0.19456538581619437,-0.002960090617688956
1761035261.765288,stonefish_ros2/msg/DVL,0.4279308090995475,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,765190132,1761035261,geometry_msgs/msg/Vector3,-0.025736639232102586,-0.21576976791265035,0.008904625342155848
1761035261.8879573,stonefish_ros2/msg/DVL,0.4279583380316967,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,887338767,1761035261,geometry_msgs/msg/Vector3,-0.032909730962384566,-0.22314948982618876,-0.008264828166699965
1761035262.0129883,stonefish_ros2/msg/DVL,0.43039909199576376,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,12949082,1761035262,geometry_msgs/msg/Vector3,-0.0387676197957139,-0.2348687897396582,-0.01668909585741491
1761035262.1388137,stonefish_ros2/msg/DVL,0.42203562381701965,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,138778035,1761035262,geometry_msgs/msg/Vector3,-0.024247659366757386,-0.21840601720226946,-0.01150866588487419
1761035262.26433,stonefish_ros2/msg/DVL,0.4343409669956696,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,264261259,1761035262,geometry_msgs/msg/Vector3,-0.020744740159788586,-0.20477913668356923,-0.016277777938288836
1761035262.3886938,stonefish_ros2/msg/DVL,0.4212033967833082,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,386691162,1761035262,geometry_msgs/msg/Vector3,-0.002756743476922012,-0.18712382527197663,-0.017050144619891794
1761035262.5156405,stonefish_ros2/msg/DVL,0.428176987975964,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,515578746,1761035262,geometry_msgs/msg/Vector3,0.02958431154214884,-0.1538359689781605,0.018895334112529617
1761035262.63781,stonefish_ros2/msg/DVL,0.4219237700016606,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,637752517,1761035262,geometry_msgs/msg/Vector3,0.056377448512925074,-0.16195958266191088,0.001419791533808348
1761035262.7632802,stonefish_ros2/msg/DVL,0.4160991141781895,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,763211572,1761035262,geometry_msgs/msg/Vector3,0.03637606771412974,-0.18392759920891802,-0.0052047853470147554
1761035262.8891497,stonefish_ros2/msg/DVL,0.41847886737079787,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,889112202,1761035262,geometry_msgs/msg/Vector3,0.04585046666767911,-0.17331046263046254,0.010540588275723371
1761035263.0148954,stonefish_ros2/msg/DVL,0.42539496550999,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,14855079,1761035263,geometry_msgs/msg/Vector3,0.024406669544433553,-0.15223421785573205,0.0181502789207545
1761035263.1369257,stonefish_ros2/msg/DVL,0.4175359496427368,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,136901230,1761035263,geometry_msgs/msg/Vector3,0.05102918788578538,-0.19329568652397483,0.01809515973375113
1761035263.2661133,stonefish_ros2/msg/DVL,0.4410774703476449,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,266058502,1761035263,geometry_msgs/msg/Vector3,0.013148749038898115,-0.1790548060014817,0.014731635469300428
1761035263.3881528,stonefish_ros2/msg/DVL,0.4464747792849937,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,388125173,1761035263,geometry_msgs/msg/Vector3,0.017019918389966294,-0.17057684673786028,0.007968216746528787
1761035263.5136156,stonefish_ros2/msg/DVL,0.4337851602580065,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,513534775,1761035263,geometry_msgs/msg/Vector3,0.0223881628184233,-0.17763029997597166,0.014626574395831168
1761035263.6392934,stonefish_ros2/msg/DVL,0.4518456559046105,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,639258278,1761035263,geometry_msgs/msg/Vector3,-0.001961370116995738,-0.19392681927989328,0.011513535780286546
1761035263.7647624,stonefish_ros2/msg/DVL,0.4394348519140141,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,764725589,1761035263,geometry_msgs/msg/Vector3,-0.0007335083345824962,-0.21205322796024229,0.02397672541447039
1761035263.886955,stonefish_ros2/msg/DVL,0.42795830167306415,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,886926676,1761035263,geometry_msgs/msg/Vector3,-0.021240349562493918,-0.20083794439392855,0.004810067230294401
1761035264.0127409,stonefish_ros2/msg/DVL,0.4501067252297418,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,12700847,1761035264,geometry_msgs/msg/Vector3,-0.038118787973402464,-0.22429511666115132,-0.005019724628241976
1761035264.138606,stonefish_ros2/msg/DVL,0.4547420171503237,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,138567222,1761035264,geometry_msgs/msg/Vector3,-0.028170194265493338,-0.21836393899476986,-0.011259784844702284
1761035264.2644067,stonefish_ros2/msg/DVL,0.4539360468174255,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,264358719,1761035264,geometry_msgs/msg/Vector3,-0.040600101822653424,-0.23262323037084856,-0.014985925066727983
1761035264.386603,stonefish_ros2/msg/DVL,0.46787148012083496,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,386561651,1761035264,geometry_msgs/msg/Vector3,-0.043917096459125796,-0.2145219968664362,0.003368908208013157
1761035264.5157866,stonefish_ros2/msg/DVL,0.45322305721715406,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,515740440,1761035264,geometry_msgs/msg/Vector3,-0.007605700069806653,-0.21534013632193863,-0.00036675662052041563
1761035264.63797,stonefish_ros2/msg/DVL,0.4580835388429022,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,637949252,1761035264,geometry_msgs/msg/Vector3,-0.006289394494264254,-0.183431713149364,0.015666589115437182
1761035264.7636633,stonefish_ros2/msg/DVL,0.4401984347456036,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,763609603,1761035264,geometry_msgs/msg/Vector3,0.01039030044533075,-0.1916322468217696,0.01480002630011035
1761035264.8893514,stonefish_ros2/msg/DVL,0.44286973428898346,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,889320213,1761035264,geometry_msgs/msg/Vector3,0.0010848123381237249,-0.2079102839316057,-0.02093298877990684
1761035265.0146568,stonefish_ros2/msg/DVL,0.4549249354416966,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,14605026,1761035265,geometry_msgs/msg/Vector3,-0.009279887471924061,-0.21545856138557656,-0.018022368802026324
1761035265.136751,stonefish_ros2/msg/DVL,0.45641633912009677,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,136711058,1761035265,geometry_msgs/msg/Vector3,-0.007296278556043336,-0.235074833122128,-0.02086876913777069
1761035265.26584,stonefish_ros2/msg/DVL,0.45881078472848086,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,265760417,1761035265,geometry_msgs/msg/Vector3,-0.024025178778627247,-0.21046947066194419,-0.02130807120075325
1761035265.3880498,stonefish_ros2/msg/DVL,0.44367890312149244,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,388021253,1761035265,geometry_msgs/msg/Vector3,-0.014359025537485689,-0.21830846666726172,-0.022003190743239476
1761035265.5133889,stonefish_ros2/msg/DVL,0.4552372732049649,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,513333512,1761035265,geometry_msgs/msg/Vector3,0.007135139649848642,-0.18341839633135856,0.0014988667540529006
1761035265.6389904,stonefish_ros2/msg/DVL,0.46602519824713595,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,638932641,1761035265,geometry_msgs/msg/Vector3,0.02406467380318674,-0.18600196178295533,-0.010271447440963644
1761035265.7646852,stonefish_ros2/msg/DVL,0.44179681021029327,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,764631528,1761035265,geometry_msgs/msg/Vector3,-0.0021050220312146817,-0.18520943473651716,-0.0026870946934111437
1761035265.886932,stonefish_ros2/msg/DVL,0.45453840665840256,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,886892495,1761035265,geometry_msgs/msg/Vector3,0.013196193142460046,-0.19287855966104733,-0.003941369574040865
1761035266.012641,stonefish_ros2/msg/DVL,0.4517259737314508,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,12587102,1761035266,geometry_msgs/msg/Vector3,0.010825178086402147,-0.1614149381948976,0.002892494548855087
1761035266.1383586,stonefish_ros2/msg/DVL,0.45154744225594173,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,138317443,1761035266,geometry_msgs/msg/Vector3,-0.02094233685573465,-0.18559768226018997,0.0016271249926169788
1761035266.263996,stonefish_ros2/msg/DVL,0.43749926530240973,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,263944109,1761035266,geometry_msgs/msg/Vector3,0.006600922442207554,-0.1650154919291173,0.024284349261870924
1761035266.388372,stonefish_ros2/msg/DVL,0.4552594696773724,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,386336097,1761035266,geometry_msgs/msg/Vector3,-0.018615617016800715,-0.19931660870365633,0.0027124757753253757
1761035266.5156846,stonefish_ros2/msg/DVL,0.45606860574081715,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,515630835,1761035266,geometry_msgs/msg/Vector3,-0.036142830708865994,-0.18582504830166446,-0.006205664033618969
1761035266.6382518,stonefish_ros2/msg/DVL,0.4515722846996985,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,638206608,1761035266,geometry_msgs/msg/Vector3,-0.02589692088777249,-0.19899871069386157,-0.008950581139416108
1761035266.763736,stonefish_ros2/msg/DVL,0.46779028385224714,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,763684157,1761035266,geometry_msgs/msg/Vector3,-0.02214473821400869,-0.2199489968387821,-0.04317088763205371
1761035266.8858938,stonefish_ros2/msg/DVL,0.45010974757204775,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,885823664,1761035266,geometry_msgs/msg/Vector3,-0.031185286338147433,-0.22208635606700086,-0.05334771935054203
1761035267.014911,stonefish_ros2/msg/DVL,0.45780550050399543,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,14868870,1761035267,geometry_msgs/msg/Vector3,-0.012147693563567565,-0.21726460771517048,-0.0366079264859573
1761035267.1373167,stonefish_ros2/msg/DVL,0.441988324725711,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,137283805,1761035267,geometry_msgs/msg/Vector3,-0.002894746142177381,-0.20318748872991538,-0.044917925393928866
1761035267.2634609,stonefish_ros2/msg/DVL,0.44734507568558746,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,263418079,1761035267,geometry_msgs/msg/Vector3,-0.0010212037040834773,-0.18691301444990657,-0.02868136458528469
1761035267.3859603,stonefish_ros2/msg/DVL,0.45408292511347526,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,385927750,1761035267,geometry_msgs/msg/Vector3,-0.000424357680545346,-0.1776707089838073,-0.02842444977839752
1761035267.5149944,stonefish_ros2/msg/DVL,0.43768568447046025,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,514922474,1761035267,geometry_msgs/msg/Vector3,-0.007691360475771528,-0.1494278509453181,-0.018642550146321536
1761035267.6373348,stonefish_ros2/msg/DVL,0.43752778145794263,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,637309799,1761035267,geometry_msgs/msg/Vector3,0.00533925012700892,-0.18398347251203548,-0.03755683279911658
1761035267.762848,stonefish_ros2/msg/DVL,0.42813413484440527,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,762794895,1761035267,geometry_msgs/msg/Vector3,0.01597766992121321,-0.1707367078143377,-0.011489412448597495
1761035267.8885355,stonefish_ros2/msg/DVL,0.43885387822501615,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,888502153,1761035267,geometry_msgs/msg/Vector3,0.014465991077565092,-0.17284659441538947,-0.02415567588770276
1761035268.0141828,stonefish_ros2/msg/DVL,0.4347464130239706,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,14141085,1761035268,geometry_msgs/msg/Vector3,0.025836286812845315,-0.17716481698084008,-0.005221744224159777
1761035268.1364133,stonefish_ros2/msg/DVL,0.4280025870840239,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,136386891,1761035268,geometry_msgs/msg/Vector3,0.022991160988730167,-0.20750074195854074,-0.005555327716201951
1761035268.2651696,stonefish_ros2/msg/DVL,0.4435975334575573,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,265140208,1761035268,geometry_msgs/msg/Vector3,0.011764659919152499,-0.20804959554014466,-0.02717253154875889
1761035268.387822,stonefish_ros2/msg/DVL,0.4547543594694766,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,387784191,1761035268,geometry_msgs/msg/Vector3,0.012448886024791567,-0.21199406348298214,-0.036056747690269196
1761035268.5136385,stonefish_ros2/msg/DVL,0.43477247270222985,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,513588923,1761035268,geometry_msgs/msg/Vector3,-0.01261050689129389,-0.21699308958669686,-0.0389658095160405
1761035268.6366725,stonefish_ros2/msg/DVL,0.4389675274689905,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,635971664,1761035268,geometry_msgs/msg/Vector3,0.0032777066153298075,-0.21899201788147685,-0.03605050746892846
1761035268.7652175,stonefish_ros2/msg/DVL,0.42634935555689446,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,765182207,1761035268,geometry_msgs/msg/Vector3,-0.006731085709491971,-0.20764085114229067,-0.03394573818465466
1761035268.8877013,stonefish_ros2/msg/DVL,0.4185436073309467,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,887638806,1761035268,geometry_msgs/msg/Vector3,0.006134150104103458,-0.21088171971169634,-0.01760906211277176
1761035269.0134656,stonefish_ros2/msg/DVL,0.4086181195441338,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,13417899,1761035269,geometry_msgs/msg/Vector3,-0.014737556142141214,-0.2088509216409667,-0.019840959589047955
1761035269.1356843,stonefish_ros2/msg/DVL,0.4160699530448926,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,135654301,1761035269,geometry_msgs/msg/Vector3,-0.020312561403996246,-0.2024190085638886,-0.005698846730138651
1761035269.2649076,stonefish_ros2/msg/DVL,0.42661529421376365,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,264859411,1761035269,geometry_msgs/msg/Vector3,-0.017439721875471673,-0.19509976249216884,-0.01570761118428663
1761035269.3873723,stonefish_ros2/msg/DVL,0.40515390386127714,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,387330666,1761035269,geometry_msgs/msg/Vector3,-0.010261615069806518,-0.21016507287053668,-0.034413434894023584
1761035269.5129478,stonefish_ros2/msg/DVL,0.39496209144084987,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,512875692,1761035269,geometry_msgs/msg/Vector3,-0.007392772195586619,-0.18849545438622417,-0.008632624810226894
1761035269.638762,stonefish_ros2/msg/DVL,0.3919162181162558,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,638695419,1761035269,geometry_msgs/msg/Vector3,-0.007741583679890894,-0.17799753128538431,-0.03181376309667657
1761035269.7643552,stonefish_ros2/msg/DVL,0.39933941655828387,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,764315353,1761035269,geometry_msgs/msg/Vector3,0.01378328225437599,-0.21170544647819642,-0.029620302169668482
1761035269.8863451,stonefish_ros2/msg/DVL,0.3876613233714464,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,886292594,1761035269,geometry_msgs/msg/Vector3,0.01660579515444796,-0.1777173949968368,-0.025817807457658312
1761035270.0152233,stonefish_ros2/msg/DVL,0.38706934393149683,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,15191174,1761035270,geometry_msgs/msg/Vector3,0.011538679777448492,-0.19600549461892852,-0.03675737178932288
1761035270.137588,stonefish_ros2/msg/DVL,0.3738852951813716,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,137544808,1761035270,geometry_msgs/msg/Vector3,0.012425291340322282,-0.1787235853319419,-0.050971642322601374
1761035270.2633832,stonefish_ros2/msg/DVL,0.37611331273018267,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,263324854,1761035270,geometry_msgs/msg/Vector3,0.01190767770637296,-0.1817206872076879,-0.02916954930053647
1761035270.385595,stonefish_ros2/msg/DVL,0.3718419575206457,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,385540672,1761035270,geometry_msgs/msg/Vector3,-0.01497122246041911,-0.1758212358371038,-0.039025511421818135
1761035270.5147245,stonefish_ros2/msg/DVL,0.3811196774685741,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,514676401,1761035270,geometry_msgs/msg/Vector3,-0.016613054815327533,-0.18394734223342454,-0.010398915390923108
1761035270.636782,stonefish_ros2/msg/DVL,0.365999373241284,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,636759323,1761035270,geometry_msgs/msg/Vector3,0.0018237204596927743,-0.19530345766680515,-0.011080739681564415
1761035270.762332,stonefish_ros2/msg/DVL,0.38127981659204574,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,762292917,1761035270,geometry_msgs/msg/Vector3,-0.0011969385839420352,-0.21413000678758853,-0.0066279267216736385
1761035270.888021,stonefish_ros2/msg/DVL,0.3768917791399342,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,887968395,1761035270,geometry_msgs/msg/Vector3,-0.03558958746861994,-0.23657245268031746,0.005866411455210652
1761035271.0138378,stonefish_ros2/msg/DVL,0.3526814064111665,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,13771360,1761035271,geometry_msgs/msg/Vector3,-0.013210690612217874,-0.21935565890010017,0.03295905708764269
1761035271.1362514,stonefish_ros2/msg/DVL,0.35987671961562057,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,136089002,1761035271,geometry_msgs/msg/Vector3,-0.025476982748452927,-0.22136006598542712,-0.003389451425478777
1761035271.2648299,stonefish_ros2/msg/DVL,0.373042138639809,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,264770971,1761035271,geometry_msgs/msg/Vector3,-0.016988338088689794,-0.1952073090623612,-0.024675552632017678
1761035271.388522,stonefish_ros2/msg/DVL,0.36882094936724324,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,386816991,1761035271,geometry_msgs/msg/Vector3,-0.016629130397373328,-0.1874456107356897,0.012394313653831654
1761035271.5123687,stonefish_ros2/msg/DVL,0.3753248760851322,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,512339061,1761035271,geometry_msgs/msg/Vector3,-0.0075362944342579515,-0.18477367581496473,-0.011314003545343291
1761035271.6379013,stonefish_ros2/msg/DVL,0.37259740909414857,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,637815912,1761035271,geometry_msgs/msg/Vector3,-0.017656763704471723,-0.19817186158577788,-0.013371359463309538
1761035271.7634,stonefish_ros2/msg/DVL,0.36826929539882514,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,763348691,1761035271,geometry_msgs/msg/Vector3,0.014016456321900825,-0.21352139029411452,0.010870275605694136
1761035271.8891304,stonefish_ros2/msg/DVL,0.35884630565990955,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,889078754,1761035271,geometry_msgs/msg/Vector3,0.01045017599039699,-0.2172717666613935,0.0025825597625094418
1761035272.0149093,stonefish_ros2/msg/DVL,0.359557231813067,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,14821547,1761035272,geometry_msgs/msg/Vector3,0.027428442485103732,-0.2355378314068248,0.003313924118165919
1761035272.140425,stonefish_ros2/msg/DVL,0.3651586394898128,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,140369312,1761035272,geometry_msgs/msg/Vector3,-0.005965105563996799,-0.2367886060162831,-0.02702673367251071
1761035272.2625644,stonefish_ros2/msg/DVL,0.33681296455285414,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,262504596,1761035272,geometry_msgs/msg/Vector3,0.0017070481540333343,-0.24752823328300078,-0.020565289908930147
1761035272.3915555,stonefish_ros2/msg/DVL,0.3666200359670623,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,391498102,1761035272,geometry_msgs/msg/Vector3,0.003427514641524989,-0.2500487601300167,-0.0022840317318809566
1761035272.5137446,stonefish_ros2/msg/DVL,0.3600289267177984,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,513684324,1761035272,geometry_msgs/msg/Vector3,0.004888497579684192,-0.2590396347677785,-0.0015248422624824613
1761035272.6397061,stonefish_ros2/msg/DVL,0.36205957121681887,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,639675825,1761035272,geometry_msgs/msg/Vector3,0.03559912826524874,-0.24242038552175493,0.023057606575029442
1761035272.7619019,stonefish_ros2/msg/DVL,0.3667202585594285,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,761867487,1761035272,geometry_msgs/msg/Vector3,0.0056737565665684365,-0.2299234599983646,0.03391301771068917
1761035272.8913853,stonefish_ros2/msg/DVL,0.37770564714609445,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,891204242,1761035272,geometry_msgs/msg/Vector3,-0.0016321627300717248,-0.1933750604244625,0.02996135250740127
1761035273.0132787,stonefish_ros2/msg/DVL,0.3755456912907608,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,13211810,1761035273,geometry_msgs/msg/Vector3,-0.011259174702457311,-0.18142372918514996,0.03881510982893493
1761035273.1387968,stonefish_ros2/msg/DVL,0.36934579967740866,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,138758121,1761035273,geometry_msgs/msg/Vector3,-0.016525046842818913,-0.14279974593563083,0.03537423415707735
1761035273.2642593,stonefish_ros2/msg/DVL,0.39816818221891065,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,264224396,1761035273,geometry_msgs/msg/Vector3,-0.01853646084445356,-0.13953333514046087,0.0437141153079558
1761035273.3896835,stonefish_ros2/msg/DVL,0.3985288235153686,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,389664361,1761035273,geometry_msgs/msg/Vector3,-0.01027803104470409,-0.1380645019848685,0.04054586640556401
1761035273.5118551,stonefish_ros2/msg/DVL,0.39884629374147945,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,511776162,1761035273,geometry_msgs/msg/Vector3,0.006037580122495218,-0.12808039576269625,0.02429043785972956
1761035273.6407633,stonefish_ros2/msg/DVL,0.3985440878861576,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,640738925,1761035273,geometry_msgs/msg/Vector3,0.01234424415393403,-0.1433302900759748,0.015228687291196079
1761035273.7628784,stonefish_ros2/msg/DVL,0.40643826916548187,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,762827326,1761035273,geometry_msgs/msg/Vector3,-0.0198082366706471,-0.17833760365485288,-0.003447553985497364
1761035273.8915987,stonefish_ros2/msg/DVL,0.39804585203560827,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,891576846,1761035273,geometry_msgs/msg/Vector3,0.008329569243647217,-0.18171616443356878,-0.004271503426400007
1761035274.0135713,stonefish_ros2/msg/DVL,0.4010691895117967,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,13523262,1761035274,geometry_msgs/msg/Vector3,-0.010675014958793506,-0.2078898328464986,-0.012037145784647117
1761035274.1390405,stonefish_ros2/msg/DVL,0.3989146177018801,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,138986352,1761035274,geometry_msgs/msg/Vector3,0.0039055173120519397,-0.19222033417458328,0.023526323856860744
1761035274.2644727,stonefish_ros2/msg/DVL,0.3982280066740742,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,264409044,1761035274,geometry_msgs/msg/Vector3,-0.013034240379285463,-0.2162731211720533,0.006943423759446954
1761035274.3899758,stonefish_ros2/msg/DVL,0.40146843842756497,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,389941792,1761035274,geometry_msgs/msg/Vector3,0.03056851026778431,-0.21452745597337766,0.02287099081949751
1761035274.5119944,stonefish_ros2/msg/DVL,0.39931630469153195,std_msgs/msg/Header,vehicle/Nucleus_1000_DVL,builtin_interfaces/msg/Time,511926862,1761035274,geometry_msgs/msg/Vector3,0.024204504191191172,-0.2168915954713041,0.03420819943821311
